20 
50400000 
42;0;0;0;21600000;72000000
18468;17;4;1277654;32400000;68400000
26501;21;5;747220;21600000;68400000
15725;13;3;937580;39600000;72000000
29359;14;3;1190577;25200000;39600000
24465;12;3;889169;43200000;64800000
28146;38;8;1245953;39600000;68400000
16828;17;4;1632018;21600000;72000000
492;32;7;1322119;39600000;54000000
11943;31;7;1256858;54000000;72000000
5437;22;5;1139861;43200000;72000000
14605;3;1;1400562;50400000;68400000
154;20;4;2100954;25200000;61200000
12383;28;6;1167505;50400000;64800000
18717;24;5;1424128;25200000;54000000
19896;27;6;1399393;50400000;64800000
21727;30;6;1679175;54000000;68400000
11539;37;8;1353485;21600000;46800000
19913;6;2;1447400;21600000;39600000
26300;0;38;0;21600000;72000000
