100 
28800000 
27466;0;0;0;21600000;50400000
20268;8;2;1242768;25200000;32400000
19794;32;7;1540754;25200000;36000000
25473;30;6;1270127;21600000;36000000
22831;20;4;1064994;39600000;50400000
28443;30;6;1480470;21600000;43200000
13878;31;7;976041;21600000;28800000
703;13;3;900427;25200000;39600000
1382;16;4;1017051;25200000;32400000
8824;15;3;929093;32400000;43200000
8024;5;1;1139013;32400000;50400000
16596;7;2;1464655;28800000;39600000
2328;31;7;1219003;32400000;50400000
31311;25;5;1339987;21600000;43200000
11059;10;2;1194950;32400000;39600000
9488;33;7;1420118;36000000;50400000
32529;36;8;1593599;25200000;39600000
2259;38;8;1638880;36000000;43200000
9861;5;1;957982;25200000;43200000
21287;13;3;811473;21600000;28800000
8611;27;6;1258790;39600000;46800000
7129;27;6;952246;28800000;39600000
5842;10;2;1056234;39600000;50400000
3504;9;2;1379275;25200000;32400000
24866;19;4;1282057;21600000;50400000
1882;15;3;605531;25200000;46800000
22751;28;6;961896;36000000;43200000
18599;28;6;981654;25200000;50400000
2662;12;3;1380088;32400000;43200000
32757;21;5;1161948;21600000;46800000
20279;29;6;982856;28800000;39600000
19436;9;2;1106683;25200000;39600000
32076;21;5;904677;36000000;50400000
1387;34;7;1350559;39600000;46800000
8361;32;7;1130324;21600000;43200000
26049;37;8;1214196;39600000;50400000
29493;32;7;1660116;39600000;50400000
23841;20;4;1437880;28800000;46800000
1736;38;8;1362141;21600000;28800000
11600;21;5;1404488;32400000;50400000
21893;3;1;968408;32400000;46800000
7329;25;5;1036100;39600000;50400000
11370;6;2;1495552;21600000;39600000
21795;18;4;1561624;32400000;43200000
9253;26;6;1435522;28800000;43200000
17433;20;4;1419493;25200000;32400000
7209;28;6;579703;36000000;50400000
3498;39;8;645374;36000000;46800000
27650;20;4;855956;36000000;46800000
26842;34;7;998073;25200000;43200000
16101;1;1;726039;32400000;50400000
30649;8;2;1352591;32400000;46800000
19852;22;5;573246;25200000;36000000
28634;18;4;1381018;36000000;46800000
27201;4;1;1578731;36000000;46800000
9991;36;8;1183290;32400000;46800000
4920;36;8;1604594;21600000;36000000
22579;23;5;682673;39600000;46800000
32545;26;6;1459677;36000000;43200000
13488;3;1;653560;32400000;43200000
22526;21;5;1218410;36000000;50400000
5539;5;1;1633236;25200000;43200000
6194;17;4;1125065;21600000;36000000
25012;1;1;1504689;25200000;39600000
15835;8;2;1187057;36000000;50400000
31498;17;4;1100056;36000000;46800000
18530;29;6;954722;39600000;50400000
18806;10;2;417457;39600000;46800000
13393;29;6;1562554;21600000;28800000
13550;12;3;880102;21600000;39600000
26980;6;2;1637569;32400000;46800000
9278;35;7;1491381;28800000;46800000
20194;22;5;743949;36000000;43200000
21498;21;5;1482260;39600000;46800000
31277;18;4;1027529;39600000;46800000
6583;7;2;1115666;25200000;32400000
11160;22;5;981451;21600000;36000000
26490;4;1;1419758;21600000;39600000
3450;16;4;1614044;25200000;43200000
9073;7;2;1193962;39600000;50400000
27009;5;1;1003583;36000000;46800000
10209;4;1;1516759;25200000;36000000
18504;5;1;858212;39600000;46800000
32608;1;1;1420610;28800000;46800000
12075;34;7;763538;39600000;50400000
12612;27;6;875926;39600000;46800000
28762;20;4;1391949;25200000;50400000
12891;3;1;1135753;28800000;50400000
16684;28;6;1273740;32400000;39600000
19933;25;5;1243436;21600000;50400000
2742;2;1;904529;32400000;46800000
6814;16;4;1191387;32400000;43200000
10397;17;4;1172790;28800000;43200000
20616;24;5;1367500;39600000;46800000
2600;13;3;1449509;39600000;50400000
4681;34;7;1417033;36000000;46800000
27033;36;8;1217392;36000000;46800000
32585;26;6;832979;36000000;46800000
3518;3;1;929596;32400000;46800000
8671;0;39;0;21600000;50400000
