50 
28800000 
11174;0;0;0;21600000;50400000
10467;33;7;906940;25200000;39600000
21660;7;2;1438942;36000000;43200000
26440;16;4;1230649;39600000;46800000
20025;25;5;1471705;36000000;43200000
29511;27;6;551308;36000000;43200000
20650;5;1;1525262;36000000;50400000
8314;29;6;1352055;36000000;50400000
28023;24;5;1034649;21600000;32400000
14019;29;6;1645419;25200000;32400000
9906;19;4;1063617;21600000;50400000
7392;24;5;487597;36000000;46800000
3626;36;8;916095;32400000;50400000
4415;33;7;754527;32400000;46800000
25825;7;2;804608;32400000;50400000
25875;37;8;1291631;25200000;39600000
20160;17;4;853434;25200000;39600000
28071;39;8;1094796;28800000;43200000
28298;31;7;1548185;32400000;39600000
8178;29;6;1433748;39600000;50400000
32271;9;2;1476926;25200000;50400000
2669;33;7;1173721;36000000;46800000
13986;22;5;1137644;36000000;46800000
8481;3;1;569235;28800000;39600000
7628;6;2;995572;25200000;43200000
4100;30;6;920936;32400000;50400000
2626;23;5;1531429;32400000;39600000
1925;26;6;1527522;21600000;28800000
29973;36;8;1073731;28800000;46800000
14182;38;8;1172511;28800000;39600000
27433;34;7;1916522;28800000;50400000
27594;28;6;1162203;21600000;39600000
13032;30;6;1048585;36000000;46800000
143;24;5;758647;25200000;50400000
31287;39;8;1269683;39600000;46800000
7901;39;8;1073362;21600000;50400000
8361;28;6;807123;39600000;46800000
30975;36;8;856997;25200000;39600000
29171;2;1;1236134;32400000;39600000
30834;17;4;1222708;39600000;50400000
25761;21;5;1022683;25200000;39600000
4668;32;7;1145001;21600000;28800000
12551;24;5;1725385;32400000;39600000
13695;5;1;1559469;25200000;32400000
21625;18;4;1195083;25200000;32400000
2126;18;4;938958;25200000;46800000
21695;39;8;1355471;21600000;50400000
26303;17;4;1918760;25200000;36000000
22467;38;8;931239;21600000;43200000
22594;0;39;0;21600000;50400000
