100					
50400000					
27466;0;0;0;21600000;72000000
20268;8;2;1434809;43200000;61200000
19794;32;7;1592089;28800000;43200000
25473;30;6;1260918;32400000;57600000
22831;20;4;1048901;46800000;72000000
28443;30;6;1399138;39600000;57600000
13878;31;7;1298356;36000000;68400000
703;13;3;1157143;54000000;72000000
1382;16;4;1453688;50400000;72000000
8824;15;3;1174585;28800000;68400000
8024;5;1;1405310;46800000;64800000
16596;7;2;1063828;28800000;72000000
2328;31;7;1435319;50400000;68400000
31311;25;5;1506397;54000000;72000000
11059;10;2;807427;54000000;72000000
9488;33;7;1090922;21600000;36000000
32529;36;8;1738989;43200000;72000000
2259;38;8;1091492;28800000;68400000
9861;5;1;1507890;32400000;64800000
21287;13;3;1667261;25200000;72000000
8611;27;6;1191101;46800000;61200000
7129;27;6;1019728;36000000;72000000
5842;10;2;1702990;25200000;72000000
3504;9;2;1223822;50400000;72000000
24866;19;4;1474324;54000000;68400000
1882;15;3;1181198;54000000;72000000
22751;28;6;886670;43200000;72000000
18599;28;6;980028;46800000;68400000
2662;12;3;1245240;36000000;61200000
32757;21;5;1215390;43200000;57600000
20279;29;6;1339964;25200000;54000000
19436;9;2;927193;54000000;68400000
32076;21;5;893148;50400000;64800000
1387;34;7;822946;32400000;46800000
8361;32;7;730607;39600000;72000000
26049;37;8;1192444;46800000;72000000
29493;32;7;830070;25200000;50400000
23841;20;4;1551687;32400000;50400000
1736;38;8;1385244;54000000;68400000
11600;21;5;707289;39600000;57600000
21893;3;1;761979;36000000;72000000
7329;25;5;1259619;28800000;61200000
11370;6;2;554509;54000000;68400000
21795;18;4;1285550;21600000;64800000
9253;26;6;1378532;28800000;46800000
17433;20;4;1020818;25200000;57600000
7209;28;6;1067230;43200000;61200000
3498;39;8;1034132;21600000;72000000
27650;20;4;1208531;21600000;72000000
26842;34;7;1476705;50400000;68400000
16101;1;1;1180361;21600000;39600000
30649;8;2;1248326;25200000;64800000
19852;22;5;1070714;28800000;54000000
28634;18;4;1307162;21600000;39600000
27201;4;1;1213339;25200000;72000000
9991;36;8;602382;25200000;39600000
4920;36;8;1115134;32400000;46800000
22579;23;5;944036;32400000;68400000
32545;26;6;1342452;28800000;43200000
13488;3;1;1021752;25200000;68400000
22526;21;5;916790;46800000;64800000
5539;5;1;1532598;43200000;64800000
6194;17;4;975965;43200000;72000000
25012;1;1;1355582;46800000;61200000
15835;8;2;1101671;32400000;57600000
31498;17;4;1200858;21600000;39600000
18530;29;6;1262286;36000000;72000000
18806;10;2;1058187;46800000;64800000
13393;29;6;1275848;50400000;72000000
13550;12;3;1333893;39600000;61200000
26980;6;2;996707;50400000;64800000
9278;35;7;1443596;43200000;68400000
20194;22;5;1263639;25200000;46800000
21498;21;5;924576;43200000;61200000
31277;18;4;1097394;28800000;46800000
6583;7;2;1270437;32400000;68400000
11160;22;5;1207748;28800000;64800000
26490;4;1;1488663;39600000;57600000
3450;16;4;1643735;21600000;36000000
9073;7;2;1109458;50400000;64800000
27009;5;1;1317669;25200000;50400000
10209;4;1;1668260;50400000;68400000
18504;5;1;1470662;50400000;68400000
32608;1;1;570521;39600000;57600000
12075;34;7;1543070;28800000;50400000
12612;27;6;1233926;50400000;72000000
28762;20;4;1377679;25200000;61200000
12891;3;1;851397;28800000;72000000
16684;28;6;1320914;25200000;50400000
19933;25;5;1561680;50400000;68400000
2742;2;1;1251795;43200000;61200000
6814;16;4;1368552;50400000;64800000
10397;17;4;1285709;32400000;64800000
20616;24;5;1617192;46800000;68400000
2600;13;3;693994;54000000;72000000
4681;34;7;1436845;46800000;72000000
27033;36;8;783771;21600000;43200000
32585;26;6;1167751;28800000;43200000
3518;3;1;1636677;54000000;72000000
8671;0;39;0;21600000;72000000
