50 
36000000 
11174;0;0;0;21600000;57600000
10467;33;7;1115310;46800000;57600000
21660;7;2;1592648;25200000;32400000
26440;16;4;555683;25200000;46800000
20025;25;5;1877913;39600000;46800000
29511;27;6;1209604;43200000;50400000
20650;5;1;1700487;25200000;43200000
8314;29;6;882967;36000000;50400000
28023;24;5;957293;21600000;43200000
14019;29;6;1080917;28800000;57600000
9906;19;4;1347459;39600000;57600000
7392;24;5;1431824;46800000;57600000
3626;36;8;990941;21600000;46800000
4415;33;7;1481138;46800000;57600000
25825;7;2;1469369;36000000;54000000
25875;37;8;1257248;32400000;39600000
20160;17;4;1017273;46800000;57600000
28071;39;8;1354536;25200000;57600000
28298;31;7;1619323;25200000;36000000
8178;29;6;1223344;36000000;50400000
32271;9;2;1236468;21600000;36000000
2669;33;7;1227022;39600000;54000000
13986;22;5;1207357;28800000;36000000
8481;3;1;1317832;28800000;50400000
7628;6;2;1051000;39600000;57600000
4100;30;6;901927;43200000;50400000
2626;23;5;1295891;36000000;50400000
1925;26;6;1393996;21600000;36000000
29973;36;8;1099699;32400000;39600000
14182;38;8;489340;25200000;54000000
27433;34;7;1190759;39600000;50400000
27594;28;6;1693530;21600000;54000000
13032;30;6;699690;32400000;57600000
143;24;5;1160360;25200000;54000000
31287;39;8;1428948;21600000;50400000
7901;39;8;1637997;43200000;57600000
8361;28;6;1212181;32400000;43200000
30975;36;8;1113752;32400000;57600000
29171;2;1;1095000;39600000;46800000
30834;17;4;872246;21600000;36000000
25761;21;5;1136318;36000000;50400000
4668;32;7;1431281;32400000;50400000
12551;24;5;1307514;43200000;57600000
13695;5;1;1696487;36000000;50400000
21625;18;4;1538182;28800000;50400000
2126;18;4;1218167;39600000;50400000
21695;39;8;1262854;36000000;43200000
26303;17;4;1242719;28800000;57600000
22467;38;8;1023321;46800000;57600000
22594;0;39;0;21600000;57600000
