20 
43200000 
42;0;0;0;21600000;64800000
18468;17;4;970640;50400000;64800000
26501;21;5;1281598;28800000;64800000
15725;13;3;1543458;39600000;64800000
29359;14;3;870403;54000000;61200000
24465;12;3;1081834;36000000;50400000
28146;38;8;777089;25200000;61200000
16828;17;4;466325;28800000;46800000
492;32;7;1078421;25200000;64800000
11943;31;7;1104905;46800000;54000000
5437;22;5;1389099;28800000;64800000
14605;3;1;1173098;39600000;54000000
154;20;4;1258535;21600000;36000000
12383;28;6;1266819;32400000;57600000
18717;24;5;785733;25200000;61200000
19896;27;6;1157608;25200000;64800000
21727;30;6;773584;39600000;50400000
11539;37;8;1023063;28800000;39600000
19913;6;2;760417;28800000;61200000
26300;0;38;0;21600000;64800000
