20 
43200000 
42;0;0;0;21600000;64800000
18468;17;4;1456748;25200000;39600000
26501;21;5;1233618;43200000;61200000
15725;13;3;753379;21600000;39600000
29359;14;3;1205663;46800000;61200000
24465;12;3;1851768;28800000;57600000
28146;38;8;1215657;36000000;54000000
16828;17;4;1307028;28800000;64800000
492;32;7;1387277;25200000;50400000
11943;31;7;1027391;25200000;57600000
5437;22;5;1825231;21600000;64800000
14605;3;1;800565;21600000;43200000
154;20;4;790031;25200000;54000000
12383;28;6;260700;25200000;61200000
18717;24;5;1208312;43200000;61200000
19896;27;6;1234453;25200000;39600000
21727;30;6;1136736;36000000;57600000
11539;37;8;1287427;25200000;43200000
19913;6;2;711639;46800000;61200000
26300;0;38;0;21600000;64800000
