50 
43200000 
11174;0;0;0;21600000;64800000
10467;33;7;648665;36000000;54000000
21660;7;2;1177855;28800000;57600000
26440;16;4;820560;25200000;57600000
20025;25;5;1105273;39600000;64800000
29511;27;6;1150657;28800000;61200000
20650;5;1;1217491;46800000;61200000
8314;29;6;1048995;25200000;54000000
28023;24;5;1144257;21600000;46800000
14019;29;6;1153892;36000000;57600000
9906;19;4;1446541;28800000;54000000
7392;24;5;810333;21600000;54000000
3626;36;8;1350958;36000000;61200000
4415;33;7;792325;46800000;61200000
25825;7;2;853631;36000000;54000000
25875;37;8;1392066;46800000;61200000
20160;17;4;1291442;25200000;61200000
28071;39;8;1056581;43200000;61200000
28298;31;7;1140833;46800000;61200000
8178;29;6;1405829;32400000;54000000
32271;9;2;786679;36000000;64800000
2669;33;7;715577;46800000;64800000
13986;22;5;1381868;32400000;54000000
8481;3;1;1496011;32400000;46800000
7628;6;2;1433690;46800000;61200000
4100;30;6;1212172;32400000;46800000
2626;23;5;1320946;28800000;64800000
1925;26;6;1100126;36000000;54000000
29973;36;8;1323694;43200000;57600000
14182;38;8;1163664;28800000;43200000
27433;34;7;970266;36000000;54000000
27594;28;6;1390205;39600000;57600000
13032;30;6;1632913;32400000;61200000
143;24;5;1087420;39600000;54000000
31287;39;8;1541334;36000000;54000000
7901;39;8;1093109;36000000;61200000
8361;28;6;1125643;36000000;57600000
30975;36;8;674855;28800000;50400000
29171;2;1;889358;25200000;54000000
30834;17;4;1059753;46800000;64800000
25761;21;5;619988;21600000;39600000
4668;32;7;992712;36000000;50400000
12551;24;5;1525256;43200000;57600000
13695;5;1;1275900;32400000;50400000
21625;18;4;878125;39600000;61200000
2126;18;4;951676;21600000;54000000
21695;39;8;1234222;28800000;50400000
26303;17;4;964649;21600000;54000000
22467;38;8;1662258;39600000;57600000
22594;0;39;0;21600000;64800000
