20 
43200000 
42;0;0;0;21600000;64800000
18468;17;4;920638;46800000;61200000
26501;21;5;421522;43200000;57600000
15725;13;3;1018824;36000000;54000000
29359;14;3;1170300;28800000;46800000
24465;12;3;1378384;50400000;64800000
28146;38;8;1647287;39600000;64800000
16828;17;4;1293455;25200000;36000000
492;32;7;1997860;39600000;50400000
11943;31;7;1195371;39600000;64800000
5437;22;5;1360965;46800000;64800000
14605;3;1;1252585;36000000;46800000
154;20;4;746472;25200000;36000000
12383;28;6;1121304;28800000;64800000
18717;24;5;896544;46800000;61200000
19896;27;6;1341501;25200000;39600000
21727;30;6;1339556;36000000;50400000
11539;37;8;962679;32400000;64800000
19913;6;2;846999;36000000;64800000
26300;0;38;0;21600000;64800000
