50 
36000000 
11174;0;0;0;21600000;57600000
10467;33;7;1357096;32400000;46800000
21660;7;2;745185;32400000;57600000
26440;16;4;1132574;32400000;57600000
20025;25;5;1110515;21600000;39600000
29511;27;6;1151149;28800000;54000000
20650;5;1;1270304;28800000;57600000
8314;29;6;1383906;39600000;54000000
28023;24;5;1387172;36000000;50400000
14019;29;6;1308141;36000000;54000000
9906;19;4;1199045;25200000;43200000
7392;24;5;656848;25200000;57600000
3626;36;8;1487104;36000000;57600000
4415;33;7;1382957;32400000;46800000
25825;7;2;1261086;25200000;39600000
25875;37;8;1083265;36000000;50400000
20160;17;4;1043652;25200000;39600000
28071;39;8;1129580;39600000;54000000
28298;31;7;1499283;25200000;50400000
8178;29;6;1129668;36000000;57600000
32271;9;2;1592840;36000000;50400000
2669;33;7;834874;25200000;43200000
13986;22;5;1274985;28800000;46800000
8481;3;1;965351;39600000;57600000
7628;6;2;1251151;39600000;57600000
4100;30;6;1688468;28800000;43200000
2626;23;5;1178391;36000000;57600000
1925;26;6;530767;21600000;39600000
29973;36;8;900119;32400000;50400000
14182;38;8;1181609;21600000;39600000
27433;34;7;743805;21600000;57600000
27594;28;6;829743;32400000;46800000
13032;30;6;1152929;32400000;46800000
143;24;5;1689961;32400000;50400000
31287;39;8;1623356;21600000;54000000
7901;39;8;1211695;36000000;50400000
8361;28;6;1321883;36000000;57600000
30975;36;8;1101422;32400000;46800000
29171;2;1;975351;28800000;46800000
30834;17;4;1127604;32400000;54000000
25761;21;5;1154248;32400000;46800000
4668;32;7;1551091;39600000;57600000
12551;24;5;948657;36000000;57600000
13695;5;1;785562;21600000;39600000
21625;18;4;1404889;32400000;54000000
2126;18;4;1559033;25200000;50400000
21695;39;8;955861;21600000;50400000
26303;17;4;919143;21600000;43200000
22467;38;8;1434672;39600000;57600000
22594;0;39;0;21600000;57600000
