20 
50400000 
42;0;0;0;21600000;72000000
18468;17;4;1385811;25200000;39600000
26501;21;5;971996;50400000;72000000
15725;13;3;1446107;21600000;64800000
29359;14;3;1014507;54000000;61200000
24465;12;3;1017102;43200000;68400000
28146;38;8;1474451;39600000;50400000
16828;17;4;1135839;57600000;64800000
492;32;7;1055933;57600000;72000000
11943;31;7;851725;50400000;68400000
5437;22;5;1309191;46800000;72000000
14605;3;1;1453617;43200000;72000000
154;20;4;1056720;28800000;57600000
12383;28;6;842254;39600000;68400000
18717;24;5;538225;28800000;61200000
19896;27;6;1527185;43200000;57600000
21727;30;6;836710;21600000;61200000
11539;37;8;639992;25200000;39600000
19913;6;2;1089448;61200000;72000000
26300;0;38;0;21600000;72000000
