20 
28800000 
42;0;0;0;21600000;50400000
18468;17;4;1318123;25200000;32400000
26501;21;5;1438619;39600000;50400000
15725;13;3;1278669;28800000;46800000
29359;14;3;1154224;32400000;39600000
24465;12;3;1259597;32400000;50400000
28146;38;8;1273735;39600000;46800000
16828;17;4;1316632;39600000;46800000
492;32;7;1519594;36000000;43200000
11943;31;7;1106308;32400000;50400000
5437;22;5;1169362;39600000;50400000
14605;3;1;1214710;25200000;46800000
154;20;4;1377663;36000000;50400000
12383;28;6;1619179;28800000;43200000
18717;24;5;825072;21600000;50400000
19896;27;6;1475746;36000000;50400000
21727;30;6;1179826;36000000;46800000
11539;37;8;808165;28800000;36000000
19913;6;2;1382157;28800000;50400000
26300;0;38;0;21600000;50400000
