100 
43200000 
27466;0;0;0;21600000;64800000
20268;8;2;1491957;54000000;61200000
19794;32;7;1410658;50400000;57600000
25473;30;6;1367181;50400000;57600000
22831;20;4;1215405;46800000;64800000
28443;30;6;380078;36000000;50400000
13878;31;7;1073222;46800000;61200000
703;13;3;780858;50400000;61200000
1382;16;4;1133640;50400000;61200000
8824;15;3;724341;28800000;50400000
8024;5;1;1636419;36000000;50400000
16596;7;2;1077238;43200000;64800000
2328;31;7;1262942;32400000;54000000
31311;25;5;857540;25200000;43200000
11059;10;2;1494958;43200000;64800000
9488;33;7;1078507;39600000;54000000
32529;36;8;1440112;28800000;61200000
2259;38;8;1088060;25200000;32400000
9861;5;1;1132189;32400000;46800000
21287;13;3;1274043;46800000;57600000
8611;27;6;1323360;32400000;64800000
7129;27;6;1096621;36000000;54000000
5842;10;2;585532;43200000;54000000
3504;9;2;1005803;28800000;61200000
24866;19;4;1269380;54000000;64800000
1882;15;3;1147811;50400000;64800000
22751;28;6;1150788;36000000;61200000
18599;28;6;1281847;46800000;54000000
2662;12;3;1484900;25200000;36000000
32757;21;5;916275;54000000;61200000
20279;29;6;1218188;25200000;32400000
19436;9;2;1020757;32400000;54000000
32076;21;5;1645830;39600000;46800000
1387;34;7;1230924;32400000;39600000
8361;32;7;1531593;28800000;57600000
26049;37;8;982962;32400000;57600000
29493;32;7;1502832;43200000;54000000
23841;20;4;1217026;39600000;46800000
1736;38;8;1211319;28800000;57600000
11600;21;5;1326778;54000000;64800000
21893;3;1;846767;54000000;64800000
7329;25;5;799413;28800000;46800000
11370;6;2;888671;32400000;39600000
21795;18;4;1290921;21600000;28800000
9253;26;6;921072;28800000;61200000
17433;20;4;1209298;36000000;64800000
7209;28;6;1329863;21600000;28800000
3498;39;8;1138852;28800000;61200000
27650;20;4;1583999;46800000;61200000
26842;34;7;2231227;21600000;43200000
16101;1;1;1064511;25200000;46800000
30649;8;2;1015861;46800000;61200000
19852;22;5;1270181;32400000;57600000
28634;18;4;739458;54000000;61200000
27201;4;1;1671261;46800000;54000000
9991;36;8;1194477;28800000;36000000
4920;36;8;1152351;54000000;61200000
22579;23;5;1310361;28800000;43200000
32545;26;6;1392274;21600000;57600000
13488;3;1;1064060;39600000;50400000
22526;21;5;1427431;54000000;61200000
5539;5;1;1592238;46800000;57600000
6194;17;4;902742;28800000;46800000
25012;1;1;607379;39600000;54000000
15835;8;2;1082492;50400000;57600000
31498;17;4;1200950;36000000;50400000
18530;29;6;1246308;32400000;39600000
18806;10;2;985233;54000000;64800000
13393;29;6;1363933;50400000;57600000
13550;12;3;1618327;43200000;61200000
26980;6;2;1322790;36000000;54000000
9278;35;7;1059005;32400000;64800000
20194;22;5;563690;54000000;61200000
21498;21;5;1240823;28800000;57600000
31277;18;4;513417;46800000;64800000
6583;7;2;965173;21600000;43200000
11160;22;5;1278748;32400000;61200000
26490;4;1;788494;46800000;64800000
3450;16;4;1171738;43200000;64800000
9073;7;2;1303152;43200000;57600000
27009;5;1;616412;36000000;61200000
10209;4;1;924080;25200000;39600000
18504;5;1;1339881;36000000;50400000
32608;1;1;1481795;43200000;61200000
12075;34;7;1537440;36000000;54000000
12612;27;6;879451;21600000;36000000
28762;20;4;1492822;21600000;46800000
12891;3;1;1136522;43200000;64800000
16684;28;6;1105148;32400000;57600000
19933;25;5;1353988;54000000;64800000
2742;2;1;1356341;39600000;61200000
6814;16;4;1440421;36000000;54000000
10397;17;4;1171185;25200000;43200000
20616;24;5;1189916;36000000;54000000
2600;13;3;1246667;50400000;61200000
4681;34;7;1201596;46800000;61200000
27033;36;8;745317;32400000;39600000
32585;26;6;1221443;36000000;64800000
3518;3;1;1585958;46800000;57600000
8671;0;39;0;21600000;64800000
