100 
43200000 
27466;0;0;0;21600000;64800000
20268;8;2;952621;25200000;61200000
19794;32;7;1183891;28800000;64800000
25473;30;6;956855;46800000;57600000
22831;20;4;1381445;50400000;64800000
28443;30;6;1108002;43200000;61200000
13878;31;7;1258270;36000000;64800000
703;13;3;817032;28800000;39600000
1382;16;4;770145;36000000;57600000
8824;15;3;1157456;36000000;46800000
8024;5;1;730688;28800000;43200000
16596;7;2;1159209;39600000;57600000
2328;31;7;1077311;50400000;64800000
31311;25;5;909118;21600000;43200000
11059;10;2;1257506;50400000;64800000
9488;33;7;773893;25200000;46800000
32529;36;8;1512760;28800000;64800000
2259;38;8;1313365;32400000;54000000
9861;5;1;1397314;25200000;46800000
21287;13;3;1634770;46800000;57600000
8611;27;6;1234966;32400000;57600000
7129;27;6;853144;43200000;64800000
5842;10;2;1239409;32400000;57600000
3504;9;2;1676930;36000000;61200000
24866;19;4;1168959;39600000;57600000
1882;15;3;1217111;43200000;54000000
22751;28;6;968304;39600000;57600000
18599;28;6;1363302;25200000;64800000
2662;12;3;1611552;46800000;57600000
32757;21;5;923007;43200000;61200000
20279;29;6;1727140;36000000;54000000
19436;9;2;1138069;39600000;57600000
32076;21;5;1190587;21600000;54000000
1387;34;7;1221538;36000000;50400000
8361;32;7;1050018;28800000;39600000
26049;37;8;1025475;21600000;32400000
29493;32;7;1471949;46800000;57600000
23841;20;4;1410251;46800000;64800000
1736;38;8;1445559;28800000;64800000
11600;21;5;1583424;39600000;54000000
21893;3;1;1608787;21600000;54000000
7329;25;5;1042027;39600000;61200000
11370;6;2;1132342;36000000;64800000
21795;18;4;1695338;50400000;64800000
9253;26;6;1411467;36000000;54000000
17433;20;4;764194;43200000;61200000
7209;28;6;975212;32400000;64800000
3498;39;8;842458;28800000;57600000
27650;20;4;975637;36000000;46800000
26842;34;7;989383;28800000;43200000
16101;1;1;992748;21600000;61200000
30649;8;2;922387;36000000;57600000
19852;22;5;818344;21600000;32400000
28634;18;4;1644967;32400000;61200000
27201;4;1;1506482;21600000;61200000
9991;36;8;366532;21600000;39600000
4920;36;8;1088359;46800000;64800000
22579;23;5;1138416;21600000;57600000
32545;26;6;430760;32400000;43200000
13488;3;1;970423;43200000;64800000
22526;21;5;939033;50400000;64800000
5539;5;1;1646655;32400000;64800000
6194;17;4;1001749;21600000;57600000
25012;1;1;1464073;36000000;61200000
15835;8;2;885226;36000000;57600000
31498;17;4;1391481;21600000;43200000
18530;29;6;1532036;39600000;61200000
18806;10;2;1246048;39600000;54000000
13393;29;6;1107799;39600000;64800000
13550;12;3;1466746;36000000;54000000
26980;6;2;1279248;25200000;50400000
9278;35;7;777613;28800000;64800000
20194;22;5;1087226;25200000;43200000
21498;21;5;1132578;46800000;64800000
31277;18;4;988102;50400000;64800000
6583;7;2;1278973;43200000;61200000
11160;22;5;1213959;46800000;57600000
26490;4;1;1122923;36000000;61200000
3450;16;4;1145535;25200000;46800000
9073;7;2;1188765;25200000;46800000
27009;5;1;1760479;21600000;43200000
10209;4;1;1251900;25200000;50400000
18504;5;1;1558693;32400000;57600000
32608;1;1;1567205;39600000;64800000
12075;34;7;1544932;28800000;43200000
12612;27;6;1112768;21600000;43200000
28762;20;4;945566;43200000;54000000
12891;3;1;1061023;36000000;57600000
16684;28;6;648198;39600000;54000000
19933;25;5;1301362;21600000;64800000
2742;2;1;850112;36000000;46800000
6814;16;4;540947;28800000;64800000
10397;17;4;1240311;46800000;64800000
20616;24;5;1328732;28800000;43200000
2600;13;3;1398516;46800000;64800000
4681;34;7;860996;46800000;61200000
27033;36;8;1042891;32400000;50400000
32585;26;6;1045907;50400000;61200000
3518;3;1;1684534;39600000;61200000
8671;0;39;0;21600000;64800000
