20 
28800000 
42;0;0;0;21600000;50400000
18468;17;4;1571190;21600000;39600000
26501;21;5;1087280;25200000;39600000
15725;13;3;1208489;32400000;50400000
29359;14;3;990999;36000000;50400000
24465;12;3;1602083;36000000;46800000
28146;38;8;764818;25200000;36000000
16828;17;4;1217251;25200000;39600000
492;32;7;1104131;25200000;46800000
11943;31;7;1495673;36000000;50400000
5437;22;5;1256599;25200000;46800000
14605;3;1;1443483;28800000;46800000
154;20;4;999815;32400000;43200000
12383;28;6;1529086;36000000;50400000
18717;24;5;1500724;32400000;50400000
19896;27;6;1157469;36000000;46800000
21727;30;6;1695223;36000000;46800000
11539;37;8;1046530;28800000;46800000
19913;6;2;1235178;32400000;43200000
26300;0;38;0;21600000;50400000
