50 
36000000 
11174;0;0;0;21600000;57600000
10467;33;7;1675611;32400000;46800000
21660;7;2;1495010;25200000;36000000
26440;16;4;1579631;21600000;39600000
20025;25;5;1323370;32400000;50400000
29511;27;6;1326623;32400000;54000000
20650;5;1;1237079;21600000;43200000
8314;29;6;890300;25200000;50400000
28023;24;5;1540539;28800000;50400000
14019;29;6;398418;28800000;43200000
9906;19;4;694828;32400000;46800000
7392;24;5;874785;43200000;54000000
3626;36;8;1167140;43200000;54000000
4415;33;7;701269;25200000;36000000
25825;7;2;1314547;32400000;50400000
25875;37;8;1072346;25200000;46800000
20160;17;4;913883;25200000;39600000
28071;39;8;1624754;21600000;39600000
28298;31;7;1240508;36000000;46800000
8178;29;6;1142856;25200000;39600000
32271;9;2;998520;36000000;50400000
2669;33;7;1188365;39600000;54000000
13986;22;5;1310179;32400000;43200000
8481;3;1;1017495;32400000;54000000
7628;6;2;954722;39600000;57600000
4100;30;6;681557;25200000;50400000
2626;23;5;1203618;32400000;46800000
1925;26;6;1262920;39600000;57600000
29973;36;8;865830;43200000;57600000
14182;38;8;1009702;43200000;54000000
27433;34;7;978098;25200000;46800000
27594;28;6;719966;21600000;46800000
13032;30;6;1471720;39600000;57600000
143;24;5;1283098;28800000;43200000
31287;39;8;994885;21600000;43200000
7901;39;8;995151;32400000;57600000
8361;28;6;1043715;32400000;54000000
30975;36;8;802013;21600000;50400000
29171;2;1;925923;28800000;46800000
30834;17;4;1333366;28800000;57600000
25761;21;5;1437258;43200000;57600000
4668;32;7;980023;32400000;54000000
12551;24;5;1142775;36000000;54000000
13695;5;1;1325740;32400000;57600000
21625;18;4;996766;43200000;57600000
2126;18;4;966198;36000000;50400000
21695;39;8;1204205;32400000;57600000
26303;17;4;1086034;32400000;57600000
22467;38;8;1247269;28800000;39600000
22594;0;39;0;21600000;57600000
