20 
36000000 
42;0;0;0;21600000;57600000
18468;17;4;1482318;32400000;57600000
26501;21;5;807179;25200000;50400000
15725;13;3;1699037;36000000;57600000
29359;14;3;1170176;28800000;43200000
24465;12;3;798411;21600000;46800000
28146;38;8;1517690;21600000;36000000
16828;17;4;1272307;28800000;46800000
492;32;7;1262551;39600000;54000000
11943;31;7;1862810;25200000;43200000
5437;22;5;1207037;21600000;50400000
14605;3;1;1521584;36000000;54000000
154;20;4;1186442;28800000;57600000
12383;28;6;993656;36000000;57600000
18717;24;5;1046077;28800000;46800000
19896;27;6;949705;32400000;46800000
21727;30;6;1388707;36000000;50400000
11539;37;8;1193768;28800000;57600000
19913;6;2;1238178;28800000;43200000
26300;0;38;0;21600000;57600000
