50 
43200000 
11174;0;0;0;21600000;64800000
10467;33;7;1120460;25200000;39600000
21660;7;2;1041791;43200000;50400000
26440;16;4;1489715;36000000;64800000
20025;25;5;805842;36000000;46800000
29511;27;6;1264674;21600000;57600000
20650;5;1;1139858;43200000;57600000
8314;29;6;1775783;36000000;61200000
28023;24;5;910976;50400000;64800000
14019;29;6;1398734;25200000;39600000
9906;19;4;939660;25200000;46800000
7392;24;5;1709828;54000000;61200000
3626;36;8;1521137;28800000;50400000
4415;33;7;1099123;39600000;54000000
25825;7;2;1092079;54000000;64800000
25875;37;8;1764292;50400000;64800000
20160;17;4;1293021;50400000;57600000
28071;39;8;1223143;54000000;61200000
28298;31;7;1388058;43200000;54000000
8178;29;6;933850;28800000;43200000
32271;9;2;1147102;50400000;61200000
2669;33;7;892693;43200000;57600000
13986;22;5;1349372;46800000;57600000
8481;3;1;687991;46800000;61200000
7628;6;2;808568;28800000;36000000
4100;30;6;873397;50400000;64800000
2626;23;5;1283040;28800000;43200000
1925;26;6;1165574;50400000;57600000
29973;36;8;1573234;28800000;36000000
14182;38;8;765670;28800000;36000000
27433;34;7;1083006;39600000;57600000
27594;28;6;1547416;28800000;36000000
13032;30;6;1496860;43200000;57600000
143;24;5;1415191;50400000;61200000
31287;39;8;868063;50400000;57600000
7901;39;8;1536540;43200000;50400000
8361;28;6;807994;54000000;64800000
30975;36;8;1179574;50400000;61200000
29171;2;1;1741635;21600000;50400000
30834;17;4;1299216;21600000;28800000
25761;21;5;753834;28800000;64800000
4668;32;7;1066270;39600000;46800000
12551;24;5;1505421;25200000;46800000
13695;5;1;1319613;50400000;61200000
21625;18;4;795349;36000000;54000000
2126;18;4;984666;50400000;57600000
21695;39;8;1445702;50400000;57600000
26303;17;4;1392705;39600000;64800000
22467;38;8;1462078;25200000;50400000
22594;0;39;0;21600000;64800000
