50 
43200000 
11174;0;0;0;21600000;64800000
10467;33;7;1742618;21600000;61200000
21660;7;2;1357325;36000000;46800000
26440;16;4;813672;39600000;64800000
20025;25;5;1459103;21600000;39600000
29511;27;6;2091484;36000000;54000000
20650;5;1;1198375;32400000;57600000
8314;29;6;747073;43200000;64800000
28023;24;5;872745;21600000;43200000
14019;29;6;744542;28800000;61200000
9906;19;4;917560;21600000;54000000
7392;24;5;1555564;36000000;46800000
3626;36;8;1315114;21600000;54000000
4415;33;7;1149475;43200000;54000000
25825;7;2;1293692;25200000;54000000
25875;37;8;880514;25200000;46800000
20160;17;4;823152;50400000;61200000
28071;39;8;1586248;28800000;64800000
28298;31;7;1739733;50400000;61200000
8178;29;6;1458182;32400000;64800000
32271;9;2;1494393;32400000;46800000
2669;33;7;662443;50400000;64800000
13986;22;5;1590849;39600000;64800000
8481;3;1;1270635;32400000;61200000
7628;6;2;1372335;25200000;46800000
4100;30;6;1337709;32400000;54000000
2626;23;5;1022337;39600000;64800000
1925;26;6;1530717;46800000;61200000
29973;36;8;2008592;43200000;57600000
14182;38;8;1623831;36000000;57600000
27433;34;7;1008782;46800000;61200000
27594;28;6;1183948;46800000;61200000
13032;30;6;1445248;36000000;64800000
143;24;5;978671;32400000;54000000
31287;39;8;1375692;21600000;46800000
7901;39;8;1682550;21600000;32400000
8361;28;6;1233195;32400000;57600000
30975;36;8;1035681;25200000;46800000
29171;2;1;1129897;39600000;61200000
30834;17;4;1214581;46800000;57600000
25761;21;5;1052792;43200000;61200000
4668;32;7;1271363;46800000;57600000
12551;24;5;1237287;32400000;46800000
13695;5;1;707131;36000000;54000000
21625;18;4;1561720;43200000;64800000
2126;18;4;1203198;43200000;54000000
21695;39;8;1070633;25200000;54000000
26303;17;4;1309806;46800000;61200000
22467;38;8;869793;39600000;64800000
22594;0;39;0;21600000;64800000
