50					
50400000				
11174;0;0;0;21600000;72000000
10467;33;7;746971;43200000;54000000
21660;7;2;830054;39600000;72000000
26440;16;4;1374039;50400000;68400000
20025;25;5;1523854;46800000;54000000
29511;27;6;1416652;36000000;61200000
20650;5;1;1580744;61200000;72000000
8314;29;6;1117490;61200000;68400000
28023;24;5;1443088;36000000;46800000
14019;29;6;1402835;36000000;43200000
9906;19;4;784585;21600000;28800000
7392;24;5;1014849;36000000;64800000
3626;36;8;1174763;25200000;36000000
4415;33;7;1082374;36000000;57600000
25825;7;2;935910;32400000;46800000
25875;37;8;1378070;57600000;68400000
20160;17;4;1068882;28800000;61200000
28071;39;8;1426862;61200000;72000000
28298;31;7;767717;25200000;64800000
8178;29;6;987332;21600000;57600000
32271;9;2;764834;28800000;46800000
2669;33;7;1390301;28800000;50400000
13986;22;5;1459762;43200000;54000000
8481;3;1;853791;43200000;54000000
7628;6;2;1366381;32400000;72000000
4100;30;6;1037295;21600000;68400000
2626;23;5;1373090;21600000;54000000
1925;26;6;1487981;46800000;61200000
29973;36;8;1228062;54000000;72000000
14182;38;8;1467209;57600000;64800000
27433;34;7;1663707;21600000;64800000
27594;28;6;1378480;43200000;64800000
13032;30;6;1529992;61200000;72000000
143;24;5;1458893;36000000;50400000
31287;39;8;1074427;61200000;72000000
7901;39;8;1025888;21600000;39600000
8361;28;6;907572;21600000;68400000
30975;36;8;569275;57600000;64800000
29171;2;1;828501;43200000;54000000
30834;17;4;1105086;36000000;61200000
25761;21;5;951644;50400000;72000000
4668;32;7;1233815;21600000;28800000
12551;24;5;1061273;43200000;68400000
13695;5;1;1090234;61200000;68400000
21625;18;4;1199548;36000000;68400000
2126;18;4;1210466;28800000;43200000
21695;39;8;860311;25200000;54000000
26303;17;4;922721;25200000;57600000
22467;38;8;1348938;43200000;57600000
22594;0;39;0;21600000;72000000
