20 
28800000 
42;0;0;0;21600000;50400000
18468;17;4;1314566;25200000;43200000
26501;21;5;638675;21600000;43200000
15725;13;3;948745;28800000;43200000
29359;14;3;1368283;25200000;43200000
24465;12;3;1056614;25200000;39600000
28146;38;8;1151309;28800000;43200000
16828;17;4;1849112;25200000;39600000
492;32;7;1033219;32400000;50400000
11943;31;7;663692;32400000;46800000
5437;22;5;1610234;32400000;46800000
14605;3;1;907554;28800000;46800000
154;20;4;677265;25200000;39600000
12383;28;6;1045880;28800000;46800000
18717;24;5;1157567;32400000;50400000
19896;27;6;1245092;32400000;50400000
21727;30;6;1208828;25200000;50400000
11539;37;8;925894;25200000;50400000
19913;6;2;1425274;25200000;43200000
26300;0;38;0;21600000;50400000
