100 
28800000 
27466;0;0;0;21600000;50400000
20268;8;2;1449824;32400000;50400000
19794;32;7;1221944;21600000;50400000
25473;30;6;360997;25200000;46800000
22831;20;4;922347;25200000;50400000
28443;30;6;1090323;28800000;46800000
13878;31;7;1539374;28800000;43200000
703;13;3;814998;32400000;46800000
1382;16;4;1099515;32400000;46800000
8824;15;3;1482158;21600000;36000000
8024;5;1;1317174;32400000;50400000
16596;7;2;1309058;25200000;46800000
2328;31;7;1198185;32400000;50400000
31311;25;5;803532;32400000;46800000
11059;10;2;658778;32400000;46800000
9488;33;7;1389026;28800000;50400000
32529;36;8;777157;32400000;46800000
2259;38;8;1358119;25200000;39600000
9861;5;1;1394572;32400000;50400000
21287;13;3;556182;25200000;46800000
8611;27;6;1373214;28800000;50400000
7129;27;6;732806;25200000;43200000
5842;10;2;1462919;32400000;50400000
3504;9;2;1871254;25200000;46800000
24866;19;4;1597806;32400000;50400000
1882;15;3;1236720;28800000;50400000
22751;28;6;829633;25200000;46800000
18599;28;6;917363;28800000;43200000
2662;12;3;1281213;21600000;46800000
32757;21;5;1266004;21600000;50400000
20279;29;6;530961;25200000;50400000
19436;9;2;514577;28800000;50400000
32076;21;5;1347679;25200000;50400000
1387;34;7;1180594;25200000;39600000
8361;32;7;886856;32400000;50400000
26049;37;8;964164;25200000;50400000
29493;32;7;1138327;25200000;43200000
23841;20;4;1589319;25200000;43200000
1736;38;8;1165635;28800000;43200000
11600;21;5;954672;25200000;46800000
21893;3;1;759061;21600000;39600000
7329;25;5;1284877;32400000;50400000
11370;6;2;1521936;25200000;46800000
21795;18;4;1209445;32400000;46800000
9253;26;6;1423399;21600000;50400000
17433;20;4;1116103;28800000;46800000
7209;28;6;1872522;25200000;46800000
3498;39;8;1153487;21600000;36000000
27650;20;4;1027693;32400000;46800000
26842;34;7;890841;21600000;46800000
16101;1;1;673217;25200000;46800000
30649;8;2;1147408;21600000;39600000
19852;22;5;1002546;28800000;43200000
28634;18;4;1143039;32400000;46800000
27201;4;1;1110230;28800000;43200000
9991;36;8;1143501;32400000;50400000
4920;36;8;1637286;25200000;39600000
22579;23;5;1057046;28800000;50400000
32545;26;6;1454825;28800000;43200000
13488;3;1;1420182;32400000;50400000
22526;21;5;1361264;25200000;46800000
5539;5;1;1493405;21600000;46800000
6194;17;4;1496885;25200000;46800000
25012;1;1;1408684;21600000;43200000
15835;8;2;1152234;25200000;50400000
31498;17;4;1350655;28800000;43200000
18530;29;6;1422126;21600000;39600000
18806;10;2;995601;21600000;36000000
13393;29;6;984506;28800000;46800000
13550;12;3;734195;25200000;39600000
26980;6;2;1332116;21600000;50400000
9278;35;7;653594;32400000;50400000
20194;22;5;1026400;32400000;46800000
21498;21;5;1679027;25200000;46800000
31277;18;4;1498669;25200000;39600000
6583;7;2;533948;32400000;50400000
11160;22;5;1081906;25200000;50400000
26490;4;1;1108357;21600000;36000000
3450;16;4;1030313;21600000;39600000
9073;7;2;580638;25200000;39600000
27009;5;1;1946022;21600000;36000000
10209;4;1;1085082;32400000;50400000
18504;5;1;778503;21600000;50400000
32608;1;1;1119136;32400000;46800000
12075;34;7;861627;21600000;39600000
12612;27;6;698674;32400000;50400000
28762;20;4;1556614;28800000;43200000
12891;3;1;1394312;21600000;39600000
16684;28;6;1368907;25200000;50400000
19933;25;5;1122345;28800000;50400000
2742;2;1;896946;25200000;43200000
6814;16;4;790170;32400000;50400000
10397;17;4;922344;32400000;50400000
20616;24;5;692666;21600000;50400000
2600;13;3;1265997;32400000;50400000
4681;34;7;1533298;21600000;46800000
27033;36;8;1311500;32400000;50400000
32585;26;6;1053346;32400000;50400000
3518;3;1;951076;25200000;46800000
8671;0;39;0;21600000;50400000
