100					
50400000					
27466;0;0;0;21600000;72000000
20268;8;2;887323;25200000;46800000
19794;32;7;1089517;25200000;72000000
25473;30;6;1150927;43200000;54000000
22831;20;4;1696671;25200000;43200000
28443;30;6;449264;36000000;72000000
13878;31;7;1098798;39600000;61200000
703;13;3;1087649;61200000;72000000
1382;16;4;1026657;28800000;57600000
8824;15;3;998917;36000000;61200000
8024;5;1;1379509;57600000;72000000
16596;7;2;1475219;57600000;72000000
2328;31;7;1231337;25200000;36000000
31311;25;5;1628557;39600000;54000000
11059;10;2;1478401;54000000;61200000
9488;33;7;913819;43200000;57600000
32529;36;8;1310590;61200000;72000000
2259;38;8;1426184;39600000;61200000
9861;5;1;878441;61200000;72000000
21287;13;3;1470315;36000000;54000000
8611;27;6;1513076;32400000;72000000
7129;27;6;918971;39600000;72000000
5842;10;2;750390;36000000;61200000
3504;9;2;1390740;54000000;64800000
24866;19;4;1161547;43200000;64800000
1882;15;3;1176180;57600000;72000000
22751;28;6;901185;57600000;72000000
18599;28;6;1409002;28800000;43200000
2662;12;3;1435366;21600000;36000000
32757;21;5;1334182;36000000;72000000
20279;29;6;1529360;39600000;57600000
19436;9;2;1265301;50400000;64800000
32076;21;5;1250843;25200000;46800000
1387;34;7;911713;57600000;72000000
8361;32;7;1684012;39600000;72000000
26049;37;8;1600658;21600000;61200000
29493;32;7;980545;54000000;61200000
23841;20;4;1170792;54000000;64800000
1736;38;8;1686155;50400000;57600000
11600;21;5;1409209;50400000;57600000
21893;3;1;1590345;21600000;43200000
7329;25;5;1344650;21600000;72000000
11370;6;2;1314258;21600000;32400000
21795;18;4;1101853;61200000;72000000
9253;26;6;1398223;46800000;61200000
17433;20;4;901847;57600000;72000000
7209;28;6;938200;61200000;72000000
3498;39;8;897896;25200000;54000000
27650;20;4;1676809;54000000;72000000
26842;34;7;1187667;36000000;43200000
16101;1;1;1662650;32400000;61200000
30649;8;2;525957;25200000;72000000
19852;22;5;1899278;32400000;54000000
28634;18;4;872626;46800000;64800000
27201;4;1;1003842;28800000;36000000
9991;36;8;1390975;43200000;72000000
4920;36;8;1706575;25200000;54000000
22579;23;5;1086860;46800000;64800000
32545;26;6;811309;28800000;72000000
13488;3;1;680771;28800000;72000000
22526;21;5;1398406;46800000;54000000
5539;5;1;1087149;32400000;61200000
6194;17;4;1206406;57600000;64800000
25012;1;1;742442;28800000;72000000
15835;8;2;1423463;36000000;46800000
31498;17;4;1058203;32400000;43200000
18530;29;6;1403230;50400000;61200000
18806;10;2;948457;50400000;64800000
13393;29;6;1263482;28800000;72000000
13550;12;3;863181;21600000;43200000
26980;6;2;1474403;25200000;46800000
9278;35;7;1621373;50400000;72000000
20194;22;5;1160591;36000000;72000000
21498;21;5;1230901;46800000;72000000
31277;18;4;1483094;50400000;57600000
6583;7;2;1345157;36000000;72000000
11160;22;5;1079643;28800000;43200000
26490;4;1;1020899;46800000;54000000
3450;16;4;1711869;46800000;57600000
9073;7;2;1817931;32400000;50400000
27009;5;1;1707436;25200000;43200000
10209;4;1;1088551;57600000;72000000
18504;5;1;1341584;21600000;43200000
32608;1;1;1113859;54000000;72000000
12075;34;7;936983;54000000;72000000
12612;27;6;530347;50400000;72000000
28762;20;4;1028591;25200000;46800000
12891;3;1;1072448;57600000;72000000
16684;28;6;1261657;39600000;72000000
19933;25;5;1211546;50400000;57600000
2742;2;1;1194859;21600000;72000000
6814;16;4;1254007;32400000;50400000
10397;17;4;1169898;61200000;72000000
20616;24;5;786535;39600000;72000000
2600;13;3;1215071;50400000;61200000
4681;34;7;842700;21600000;46800000
27033;36;8;1837490;54000000;64800000
32585;26;6;872871;46800000;57600000
3518;3;1;1310032;32400000;50400000
8671;0;39;0;21600000;72000000
